id,K1,K2,K3,K4,K5
HG01694,0.92770,0.00001,0.02823,0.04405,0.00001
HG01695,0.97813,0.00001,0.00490,0.01695,0.00001
HG01696,0.92809,0.00001,0.02487,0.04702,0.00001
HG01697,0.94337,0.01730,0.02025,0.01907,0.00001
HG01698,0.98170,0.00001,0.01827,0.00001,0.00001
HG01699,0.97962,0.00001,0.02035,0.00001,0.00001
HG01700,0.99996,0.00001,0.00001,0.00001,0.00001
HG01701,0.99996,0.00001,0.00001,0.00001,0.00001
HG01702,0.99996,0.00001,0.00001,0.00001,0.00001
HG01703,0.97616,0.00001,0.02380,0.00001,0.00001
HG01704,0.97510,0.00001,0.01656,0.00001,0.00831
HG01705,0.96385,0.00001,0.03612,0.00001,0.00001
HG01706,0.98200,0.00001,0.01797,0.00001,0.00001
HG01707,0.98752,0.00001,0.01245,0.00001,0.00001
HG01708,0.97830,0.01824,0.00344,0.00001,0.00001
HG01709,0.97736,0.00102,0.01126,0.01036,0.00001
HG01710,0.97806,0.00001,0.02191,0.00001,0.00001
HG01711,0.97849,0.01187,0.00001,0.00963,0.00001
HG01746,0.99573,0.00001,0.00001,0.00424,0.00001
HG01747,0.96833,0.00001,0.00001,0.00001,0.03164
HG01748,0.97555,0.00001,0.00001,0.00001,0.02442
HG01755,0.98529,0.00001,0.00001,0.01468,0.00001
HG01756,0.97531,0.00001,0.00074,0.02394,0.00001
HG01757,0.99996,0.00001,0.00001,0.00001,0.00001
HG01761,0.99996,0.00001,0.00001,0.00001,0.00001
HG01762,0.99334,0.00001,0.00001,0.00663,0.00001
HG01763,0.99660,0.00001,0.00337,0.00001,0.00001
HG01765,0.99370,0.00001,0.00627,0.00001,0.00001
HG01766,0.99301,0.00001,0.00696,0.00001,0.00001
HG01767,0.96390,0.01110,0.02499,0.00001,0.00001
HG01768,0.98293,0.00236,0.01469,0.00001,0.00001
HG01770,0.99996,0.00001,0.00001,0.00001,0.00001
HG01771,0.98932,0.00001,0.01065,0.00001,0.00001
HG01772,0.98872,0.00001,0.01125,0.00001,0.00001
HG01773,0.99996,0.00001,0.00001,0.00001,0.00001
HG01774,0.99996,0.00001,0.00001,0.00001,0.00001
HG01775,0.99996,0.00001,0.00001,0.00001,0.00001
HG01776,0.99996,0.00001,0.00001,0.00001,0.00001
HG01777,0.99996,0.00001,0.00001,0.00001,0.00001
HG01778,0.99995,0.00002,0.00001,0.00001,0.00001
HG01779,0.99337,0.00001,0.00660,0.00001,0.00001
HG01780,0.98889,0.00001,0.01108,0.00001,0.00001
HG01781,0.99608,0.00001,0.00389,0.00001,0.00001
HG01782,0.99265,0.00001,0.00732,0.00001,0.00001
HG01783,0.97833,0.00001,0.02164,0.00001,0.00001
HG01784,0.99996,0.00001,0.00001,0.00001,0.00001
HG01785,0.99996,0.00001,0.00001,0.00001,0.00001
HG01786,0.99996,0.00001,0.00001,0.00001,0.00001
HG01789,0.99996,0.00001,0.00001,0.00001,0.00001
HG01790,0.99995,0.00001,0.00002,0.00001,0.00001
HG01791,0.99996,0.00001,0.00001,0.00001,0.00001
HG01794,0.00002,0.00001,0.00001,0.00001,0.99995
HG01795,0.00001,0.00001,0.00001,0.00001,0.99996
HG01796,0.00907,0.00001,0.00001,0.00001,0.99090
HG01797,0.00001,0.01129,0.00001,0.00001,0.98867
HG01798,0.00001,0.00001,0.00001,0.00001,0.99996
HG01799,0.00001,0.00001,0.00001,0.00001,0.99996
HG01800,0.00001,0.00001,0.00001,0.00001,0.99996
HG01801,0.00001,0.00001,0.00001,0.00001,0.99996
HG01802,0.00001,0.00001,0.00001,0.00001,0.99996
HG01804,0.00001,0.00844,0.00001,0.00001,0.99153
HG01805,0.00001,0.00001,0.00001,0.00001,0.99996
HG01806,0.00001,0.00001,0.00002,0.00001,0.99995
HG01807,0.00001,0.01499,0.00001,0.00001,0.98498
HG01808,0.00001,0.00001,0.00001,0.00001,0.99996
HG01809,0.00001,0.00001,0.00001,0.00001,0.99996
HG01810,0.00001,0.00001,0.00001,0.00001,0.99996
HG01811,0.00001,0.00001,0.00002,0.00001,0.99995
HG01812,0.00001,0.00001,0.00001,0.00001,0.99996
HG01813,0.00001,0.00001,0.00001,0.00001,0.99996
HG01815,0.00001,0.00001,0.00001,0.00001,0.99996
HG01816,0.00001,0.00001,0.00001,0.00001,0.99996
HG01817,0.00001,0.00001,0.00001,0.00001,0.99996
HG01840,0.00001,0.03448,0.00001,0.00001,0.96549
HG01841,0.00001,0.01171,0.00001,0.00001,0.98826
HG01842,0.00531,0.03011,0.00001,0.00001,0.96456
HG01843,0.00001,0.04512,0.00001,0.00001,0.95485
HG01844,0.00001,0.01990,0.00001,0.00001,0.98007
HG01845,0.00001,0.01778,0.00001,0.00001,0.98219
HG01846,0.00001,0.01916,0.00001,0.00001,0.98081
HG01847,0.00001,0.00516,0.00001,0.00001,0.99481
HG01848,0.00001,0.00709,0.00001,0.00001,0.99288
HG01849,0.00001,0.01615,0.00001,0.00001,0.98381
HG01850,0.00001,0.00660,0.00001,0.00001,0.99337
HG01851,0.00001,0.00833,0.00001,0.00001,0.99164
HG01852,0.00001,0.00666,0.00001,0.00001,0.99331
HG01853,0.00001,0.01634,0.00001,0.00001,0.98363
HG01855,0.00001,0.00885,0.00001,0.00001,0.99112
HG01857,0.00321,0.00527,0.00001,0.00001,0.99149
HG01858,0.00001,0.00001,0.00001,0.00001,0.99996
HG01859,0.00653,0.02458,0.00001,0.00001,0.96887
HG01860,0.00001,0.01937,0.00001,0.00001,0.98060
HG01861,0.00001,0.00731,0.00001,0.00001,0.99266
HG01862,0.00001,0.01293,0.00001,0.00001,0.98704
HG01863,0.00001,0.04445,0.00001,0.00001,0.95552
HG01864,0.00001,0.00134,0.00001,0.00001,0.99863
HG01865,0.00001,0.00347,0.00001,0.00001,0.99650
HG01866,0.00001,0.03338,0.00001,0.00001,0.96659
HG01867,0.00001,0.01599,0.00001,0.00001,0.98398
HG01868,0.00001,0.03152,0.00001,0.00001,0.96845
HG01869,0.00001,0.02051,0.00001,0.00001,0.97946
HG01870,0.00001,0.01671,0.00001,0.00001,0.98326
HG01871,0.00297,0.00001,0.00001,0.00001,0.99700
HG01872,0.00004,0.06537,0.00001,0.00001,0.93457
HG01873,0.00001,0.00001,0.00002,0.00001,0.99995
HG01874,0.00001,0.01951,0.00001,0.00001,0.98046
HG01878,0.00001,0.01284,0.00001,0.00001,0.98713
HG01879,0.12546,0.00001,0.00001,0.87451,0.00001
HG01880,0.01190,0.45683,0.00001,0.51608,0.01517
HG01881,0.11418,0.00118,0.00001,0.86762,0.01701
HG01882,0.04126,0.00001,0.00001,0.94150,0.01722
HG01883,0.02885,0.00001,0.09496,0.86551,0.01066
HG01884,0.05833,0.00001,0.01774,0.92392,0.00001
HG01885,0.06730,0.00001,0.10070,0.83198,0.00001
HG01886,0.03239,0.00001,0.24283,0.72476,0.00001
HG01887,0.08039,0.00001,0.04681,0.87277,0.00001
HG01888,0.00001,0.00001,0.00001,0.96261,0.03736
HG01889,0.00835,0.00001,0.38188,0.60975,0.00001
HG01890,0.06930,0.00001,0.29049,0.63371,0.00649
HG01891,0.00002,0.00001,0.39001,0.60237,0.00759
HG01892,0.37975,0.00001,0.00001,0.03517,0.58506
HG01893,0.49316,0.00001,0.00001,0.23488,0.27194
HG01894,0.15371,0.00001,0.32001,0.52626,0.00001
HG01895,0.08881,0.00001,0.42166,0.48952,0.00001
HG01896,0.00001,0.00001,0.06522,0.93475,0.00001
HG01897,0.00001,0.00001,0.01145,0.98852,0.00001
HG01898,0.45084,0.00001,0.00001,0.20264,0.34649
HG01912,0.05682,0.00001,0.35569,0.58747,0.00001
HG01914,0.07941,0.01053,0.20844,0.70161,0.00001
HG01915,0.02929,0.00001,0.20783,0.76011,0.00275
HG01916,0.02458,0.00001,0.14477,0.82358,0.00706
HG01917,0.41531,0.00001,0.00001,0.00001,0.58466
HG01918,0.55228,0.00001,0.00001,0.00001,0.44769
HG01919,0.51538,0.00001,0.00001,0.00001,0.48459
HG01920,0.27852,0.00001,0.00001,0.00001,0.72145
HG01921,0.52488,0.00001,0.00002,0.00001,0.47508
HG01922,0.43058,0.00001,0.00001,0.00001,0.56939
HG01923,0.36006,0.00001,0.00001,0.00001,0.63992
HG01924,0.41323,0.00001,0.08022,0.00001,0.50653
HG01925,0.36252,0.00001,0.06186,0.00001,0.57559
HG01926,0.29025,0.00001,0.00448,0.00001,0.70526
HG01927,0.35031,0.00001,0.00001,0.00001,0.64966
HG01928,0.23612,0.00001,0.00001,0.00001,0.76385
HG01932,0.45868,0.00001,0.00001,0.00001,0.54129
HG01933,0.38017,0.00001,0.00334,0.07774,0.53874
HG01934,0.41358,0.00001,0.00726,0.02523,0.55392
HG01935,0.47574,0.00001,0.00001,0.00177,0.52246
HG01936,0.54717,0.00001,0.00001,0.00001,0.45280
HG01937,0.48445,0.00001,0.00001,0.00001,0.51552
HG01938,0.32160,0.00001,0.00001,0.00001,0.67837
HG01939,0.47022,0.00001,0.00001,0.01613,0.51363
HG01940,0.39296,0.00001,0.00001,0.01596,0.59106
HG01941,0.29656,0.00001,0.01948,0.18784,0.49611
HG01942,0.46167,0.00001,0.00001,0.00001,0.53830
HG01943,0.36442,0.00001,0.01216,0.00001,0.62340
HG01944,0.27099,0.00001,0.00001,0.00001,0.72898
HG01945,0.48388,0.00001,0.00001,0.00001,0.51609
HG01946,0.40665,0.00001,0.00001,0.00001,0.59332
HG01947,0.56150,0.00001,0.00146,0.00296,0.43407
HG01948,0.44969,0.00001,0.00001,0.07396,0.47633
HG01949,0.39650,0.00001,0.00001,0.07456,0.52892
HG01950,0.34729,0.00001,0.01222,0.00001,0.64047
HG01951,0.33401,0.00001,0.03802,0.03769,0.59027
HG01952,0.33336,0.00001,0.00001,0.00001,0.66661
HG01953,0.55264,0.00001,0.00001,0.00001,0.44733
HG01954,0.39394,0.00001,0.00001,0.00001,0.60603
HG01955,0.54279,0.00002,0.00002,0.00001,0.45717
HG01956,0.00001,0.00001,0.00001,0.99996,0.00001
HG01958,0.21792,0.00001,0.15240,0.62965,0.00001
HG01959,0.19477,0.00001,0.00001,0.80520,0.00001
HG01960,0.20365,0.00001,0.02897,0.76735,0.00001
HG01961,0.25903,0.00001,0.00001,0.00001,0.74094
HG01965,0.50939,0.00001,0.01976,0.06170,0.40914
HG01967,0.58179,0.00001,0.00001,0.00001,0.41818
HG01968,0.32758,0.00001,0.00001,0.00001,0.67239
HG01969,0.52778,0.00001,0.00001,0.00001,0.47219
HG01970,0.69255,0.00001,0.00001,0.00001,0.30742
HG01971,0.42483,0.00001,0.07101,0.11257,0.39158
HG01972,0.58730,0.00001,0.05438,0.09108,0.26722
HG01973,0.40311,0.00001,0.00303,0.00001,0.59384
HG01974,0.29354,0.00001,0.00001,0.00001,0.70643
HG01975,0.30010,0.00001,0.00021,0.00001,0.69967
HG01976,0.46684,0.00001,0.02868,0.00001,0.50446
HG01977,0.55888,0.00001,0.00001,0.00001,0.44109
HG01978,0.46359,0.00001,0.00001,0.00001,0.53638
HG01979,0.43723,0.00001,0.00001,0.00001,0.56274
HG01980,0.52111,0.00001,0.00001,0.07154,0.40734
HG01981,0.51433,0.00001,0.00001,0.03582,0.44983
HG01982,0.49454,0.00001,0.00001,0.00001,0.50543
HG01983,0.56583,0.00001,0.00001,0.00001,0.43414
HG01984,0.55681,0.00001,0.00001,0.00001,0.44316
HG01985,0.03155,0.00001,0.13861,0.82982,0.00001
HG01986,0.17496,0.00001,0.05031,0.77471,0.00001
HG01987,0.18749,0.00001,0.12776,0.68473,0.00001
HG01988,0.40312,0.00001,0.09579,0.50106,0.00001
HG01989,0.00001,0.00001,0.09991,0.90006,0.00001
HG01990,0.01713,0.00001,0.18402,0.79882,0.00001
HG01991,0.43604,0.00001,0.00860,0.00001,0.55534
HG01992,0.37911,0.00001,0.00001,0.00001,0.62086
HG01993,0.40031,0.00001,0.00001,0.00001,0.59966
HG01997,0.40993,0.00001,0.00508,0.00001,0.58497
HG01998,0.41398,0.00001,0.02006,0.00001,0.56595
HG02002,0.54599,0.00001,0.00158,0.00001,0.45241
HG02003,0.50392,0.00001,0.00001,0.00001,0.49605
HG02004,0.63509,0.00001,0.00001,0.00001,0.36488
HG02006,0.28325,0.00001,0.04711,0.45630,0.21333
HG02008,0.36416,0.00001,0.01088,0.00001,0.62494
HG02009,0.32909,0.00001,0.25093,0.41997,0.00001
HG02010,0.11897,0.00001,0.27506,0.60595,0.00001
HG02011,0.34201,0.00001,0.27630,0.38167,0.00001
HG02012,0.22225,0.00001,0.12522,0.65251,0.00001
HG02013,0.00001,0.00001,0.13220,0.86777,0.00001
HG02014,0.09344,0.00001,0.06361,0.84293,0.00001
HG02015,0.00001,0.02348,0.00001,0.00001,0.97649
HG02016,0.00001,0.07343,0.00001,0.00001,0.92654
HG02017,0.00001,0.01098,0.00001,0.00001,0.98899
HG02018,0.00001,0.00037,0.00001,0.00001,0.99960
HG02019,0.00001,0.07127,0.00001,0.00001,0.92870
HG02020,0.00001,0.00001,0.00001,0.00001,0.99996
HG02023,0.00001,0.01466,0.00001,0.00001,0.98531
HG02024,0.00001,0.00001,0.00001,0.00001,0.99996
HG02025,0.00001,0.00001,0.00001,0.00001,0.99996
HG02026,0.00001,0.00001,0.00001,0.00001,0.99996
HG02027,0.00001,0.00001,0.00001,0.00001,0.99996
HG02028,0.00001,0.01500,0.00001,0.00001,0.98497
HG02029,0.00001,0.00001,0.00001,0.00001,0.99996
HG02030,0.00001,0.00001,0.00001,0.00001,0.99996
HG02031,0.00001,0.00001,0.00001,0.00001,0.99996
HG02032,0.00679,0.00001,0.00001,0.00001,0.99318
HG02035,0.00001,0.00001,0.00001,0.00001,0.99996
HG02040,0.00001,0.00578,0.00001,0.00001,0.99419
HG02047,0.00001,0.00001,0.00001,0.00001,0.99996
HG02048,0.00001,0.02055,0.00001,0.00001,0.97942
HG02049,0.00001,0.00652,0.00001,0.00001,0.99345
HG02050,0.00001,0.01392,0.00001,0.00001,0.98604
HG02051,0.00001,0.00001,0.22325,0.77672,0.00001
HG02052,0.01723,0.00001,0.20846,0.77429,0.00001
HG02053,0.10385,0.00001,0.16880,0.72732,0.00001
HG02054,0.12561,0.00714,0.15433,0.71290,0.00001
HG02055,0.06023,0.00001,0.14029,0.79946,0.00001
HG02056,0.00001,0.00001,0.00001,0.00001,0.99996
HG02057,0.00001,0.00001,0.00001,0.00001,0.99996
HG02058,0.00001,0.02797,0.00001,0.00001,0.97200
HG02059,0.00001,0.00144,0.00001,0.00001,0.99853
HG02060,0.00001,0.00687,0.00001,0.00001,0.99310
HG02061,0.00001,0.00400,0.00001,0.00001,0.99597
HG02064,0.00001,0.01349,0.00001,0.00001,0.98648
HG02067,0.00001,0.06556,0.00001,0.00001,0.93441
HG02068,0.00001,0.00001,0.00001,0.00001,0.99996
HG02069,0.00001,0.00001,0.00001,0.00001,0.99996
HG02070,0.00001,0.00001,0.00001,0.00001,0.99996
HG02071,0.00001,0.00001,0.00001,0.00001,0.99996
HG02072,0.00001,0.03184,0.00001,0.00001,0.96813
HG02073,0.00001,0.01250,0.00001,0.00001,0.98747
HG02074,0.00001,0.00001,0.00001,0.00001,0.99996
HG02075,0.00001,0.04067,0.00001,0.00001,0.95930
HG02076,0.00001,0.00001,0.00001,0.00001,0.99996
HG02077,0.00001,0.00001,0.00001,0.00001,0.99996
HG02078,0.00001,0.00001,0.00001,0.00001,0.99996
HG02079,0.00001,0.00001,0.00001,0.00001,0.99996
HG02080,0.00001,0.00001,0.00001,0.00001,0.99996
HG02081,0.00001,0.00001,0.00001,0.00001,0.99996
HG02082,0.00001,0.00001,0.00001,0.00001,0.99996
HG02083,0.00001,0.00001,0.00001,0.00001,0.99996
HG02084,0.00001,0.03661,0.00001,0.00001,0.96336
HG02085,0.00001,0.00001,0.00001,0.00001,0.99996
HG02086,0.00001,0.02535,0.00001,0.00001,0.97462
HG02087,0.00001,0.03268,0.00001,0.00001,0.96730
HG02088,0.00001,0.00644,0.00002,0.00001,0.99352
HG02089,0.63669,0.00001,0.00001,0.00001,0.36328
HG02090,0.51238,0.00001,0.00001,0.21901,0.26858
HG02091,0.60670,0.00001,0.01573,0.07695,0.30062
HG02095,0.11175,0.00001,0.15849,0.72973,0.00001
HG02102,0.42503,0.00001,0.03687,0.00001,0.53808
HG02104,0.39651,0.00001,0.00001,0.00001,0.60346
HG02105,0.27352,0.00001,0.00001,0.00001,0.72645
HG02106,0.30371,0.00001,0.00001,0.00001,0.69626
HG02107,0.04657,0.00001,0.08832,0.86509,0.00001
HG02108,0.21028,0.00001,0.20820,0.58150,0.00001
HG02111,0.08280,0.00001,0.15567,0.76151,0.00001
HG02113,0.00001,0.02692,0.00001,0.00001,0.97306
HG02116,0.00001,0.00001,0.00001,0.00001,0.99996
HG02120,0.00001,0.00002,0.00001,0.00001,0.99996
HG02121,0.00308,0.00001,0.00001,0.00001,0.99689
HG02122,0.00001,0.00001,0.00001,0.00001,0.99996
HG02126,0.00001,0.00001,0.00001,0.00001,0.99996
HG02127,0.00001,0.00001,0.00001,0.00001,0.99996
HG02128,0.00231,0.00001,0.00001,0.00001,0.99766
HG02129,0.00001,0.02562,0.00001,0.00001,0.97435
HG02130,0.00001,0.02174,0.00001,0.00001,0.97823
HG02131,0.02045,0.06571,0.00002,0.00001,0.91381
HG02132,0.00001,0.00001,0.00001,0.00001,0.99996
HG02133,0.00001,0.00001,0.00001,0.00001,0.99996
HG02134,0.00001,0.02196,0.00001,0.00001,0.97801
HG02135,0.00001,0.02382,0.00001,0.00001,0.97615
HG02136,0.00001,0.02989,0.00001,0.00001,0.97008
HG02137,0.00001,0.02015,0.00001,0.00001,0.97982
HG02138,0.00001,0.02649,0.00001,0.00001,0.97349
HG02139,0.00001,0.06484,0.00001,0.00001,0.93513
HG02140,0.00001,0.02805,0.00001,0.00001,0.97193
HG02141,0.00001,0.01003,0.00001,0.00001,0.98994
HG02142,0.00480,0.00001,0.00001,0.00001,0.99517
HG02143,0.08401,0.00001,0.06578,0.85019,0.00001
HG02144,0.06239,0.00001,0.19580,0.74179,0.00001
HG02145,0.01572,0.00001,0.16072,0.82354,0.00001
HG02146,0.33974,0.00001,0.00001,0.00001,0.66023
HG02147,0.37903,0.00001,0.00002,0.00001,0.62094
HG02148,0.36717,0.00001,0.00002,0.00001,0.63279
HG02150,0.32615,0.00001,0.00001,0.00001,0.67382
HG02151,0.00001,0.00001,0.00001,0.00001,0.99996
HG02152,0.00001,0.00001,0.00001,0.00001,0.99996
HG02153,0.00001,0.00001,0.00002,0.00001,0.99995
HG02154,0.00001,0.00001,0.00001,0.00001,0.99996
HG02155,0.00001,0.00001,0.00001,0.00001,0.99996
HG02156,0.00001,0.00001,0.00001,0.00001,0.99996
HG02164,0.00001,0.00001,0.00001,0.00001,0.99996
HG02165,0.00001,0.00001,0.00001,0.00001,0.99996
HG02166,0.00001,0.00001,0.00001,0.00001,0.99996
HG02178,0.00001,0.00001,0.00001,0.00001,0.99996
HG02179,0.00001,0.00001,0.00001,0.00001,0.99996
HG02180,0.00001,0.00001,0.00001,0.00001,0.99996
HG02181,0.00001,0.00001,0.00001,0.00001,0.99996
HG02182,0.00001,0.00001,0.00001,0.00001,0.99996
HG02184,0.00001,0.00001,0.00001,0.00001,0.99996
HG02185,0.00001,0.00001,0.00001,0.00001,0.99996
HG02186,0.00001,0.00001,0.00001,0.00001,0.99996
HG02187,0.00001,0.00001,0.00001,0.00001,0.99996
HG02188,0.00001,0.00001,0.00001,0.00001,0.99996
HG02190,0.00001,0.00001,0.00001,0.00001,0.99996
HG02215,0.99996,0.00001,0.00001,0.00001,0.00001
HG02219,0.97459,0.02253,0.00286,0.00001,0.00001
HG02220,0.99996,0.00001,0.00001,0.00001,0.00001
HG02221,0.99996,0.00001,0.00001,0.00001,0.00001
HG02222,0.99996,0.00001,0.00001,0.00001,0.00001
HG02223,0.98650,0.00001,0.01347,0.00001,0.00001
HG02224,0.99996,0.00001,0.00001,0.00001,0.00001
HG02225,0.99712,0.00001,0.00001,0.00068,0.00218
HG02229,0.99996,0.00001,0.00001,0.00001,0.00001
HG02230,0.99996,0.00001,0.00001,0.00001,0.00001
HG02231,0.99996,0.00001,0.00001,0.00001,0.00001
HG02232,0.99996,0.00001,0.00001,0.00001,0.00001
HG02233,0.97946,0.00001,0.00056,0.01996,0.00001
HG02234,0.99996,0.00001,0.00001,0.00001,0.00001
HG02235,0.99996,0.00001,0.00001,0.00001,0.00001
HG02236,0.99443,0.00554,0.00001,0.00001,0.00001
HG02237,0.99996,0.00001,0.00001,0.00001,0.00001
HG02238,0.99198,0.00001,0.00799,0.00001,0.00001
HG02239,0.99075,0.00001,0.00922,0.00001,0.00001
HG02240,0.99996,0.00001,0.00001,0.00001,0.00001
HG02250,0.00001,0.00625,0.00001,0.00001,0.99372
HG02252,0.54827,0.00002,0.00001,0.00001,0.45169
HG02253,0.79087,0.00001,0.01870,0.01273,0.17769
HG02255,0.09971,0.00001,0.14730,0.75297,0.00001
HG02256,0.29253,0.00001,0.10835,0.59910,0.00001
HG02257,0.09892,0.00001,0.04359,0.85747,0.00001
HG02258,0.09024,0.00001,0.00021,0.90952,0.00001
HG02259,0.29056,0.00001,0.00001,0.00001,0.70941
HG02260,0.35091,0.00001,0.00001,0.00001,0.64906
HG02261,0.34603,0.00001,0.00001,0.00001,0.65394
HG02262,0.48514,0.00001,0.00203,0.00001,0.51282
HG02265,0.28723,0.00001,0.00001,0.00001,0.71274
HG02266,0.27118,0.00001,0.00501,0.00001,0.72380
HG02271,0.25582,0.00001,0.00001,0.00001,0.74415
HG02272,0.29861,0.00001,0.00001,0.00001,0.70136
HG02273,0.27010,0.00001,0.00001,0.00001,0.72987
HG02274,0.42512,0.00001,0.01199,0.13465,0.42823
HG02275,0.32721,0.00001,0.00001,0.00001,0.67276
HG02277,0.49876,0.00001,0.00001,0.00001,0.50121
HG02278,0.40823,0.00001,0.00001,0.00001,0.59174
HG02279,0.47722,0.00001,0.00001,0.00001,0.52275
HG02280,0.02823,0.00001,0.00001,0.97174,0.00001
HG02281,0.00001,0.00001,0.00001,0.99996,0.00001
HG02282,0.10229,0.00001,0.06454,0.83315,0.00001
HG02283,0.14441,0.00460,0.14126,0.70972,0.00001
HG02284,0.01911,0.00001,0.13025,0.85063,0.00001
HG02285,0.43702,0.00001,0.00001,0.00001,0.56295
HG02286,0.52265,0.00001,0.00001,0.00001,0.47732
HG02287,0.45975,0.00001,0.00001,0.00001,0.54022
HG02291,0.27585,0.00001,0.00001,0.00001,0.72412
HG02292,0.38722,0.00001,0.00001,0.00001,0.61275
HG02293,0.33333,0.00001,0.00001,0.00001,0.66664
HG02298,0.59121,0.00001,0.00001,0.00001,0.40876
HG02299,0.47786,0.00001,0.00001,0.00001,0.52211
HG02300,0.53248,0.00001,0.00001,0.00001,0.46749
HG02301,0.58942,0.00001,0.00001,0.00001,0.41055
HG02302,0.63555,0.00002,0.00001,0.00001,0.36442
HG02303,0.74295,0.00001,0.00001,0.00001,0.25702
HG02304,0.38641,0.00001,0.01271,0.01403,0.58684
HG02307,0.00001,0.00001,0.14336,0.85661,0.00001
HG02308,0.03830,0.00001,0.02397,0.93771,0.00001
HG02309,0.07690,0.00001,0.11578,0.80730,0.00001
HG02312,0.49726,0.00001,0.00001,0.00001,0.50271
HG02314,0.06224,0.00001,0.04278,0.89496,0.00001
HG02315,0.07560,0.00236,0.14889,0.77314,0.00001
HG02316,0.00001,0.00001,0.00001,0.99996,0.00001
HG02317,0.03672,0.00054,0.15693,0.79276,0.01306
HG02318,0.00001,0.00001,0.04683,0.95314,0.00001
HG02321,0.02516,0.00001,0.01684,0.95798,0.00001
HG02322,0.20639,0.02053,0.15646,0.61662,0.00001
HG02323,0.13905,0.00001,0.01755,0.84338,0.00001
HG02325,0.00759,0.00001,0.14538,0.84701,0.00001
HG02330,0.09942,0.00001,0.10647,0.79409,0.00001
HG02332,0.00001,0.00001,0.17469,0.82528,0.00001
HG02334,0.12459,0.00001,0.10890,0.76649,0.00001
HG02337,0.22902,0.00001,0.29659,0.47437,0.00001
HG02339,0.00001,0.00001,0.17642,0.82355,0.00001
HG02343,0.28216,0.00001,0.05484,0.66297,0.00001
HG02345,0.39956,0.00001,0.00001,0.10047,0.49995
HG02348,0.47428,0.00001,0.00001,0.00001,0.52569
HG02351,0.00001,0.01311,0.00001,0.00001,0.98686
HG02353,0.00001,0.00001,0.00001,0.00001,0.99996
HG02355,0.00001,0.00751,0.00001,0.00001,0.99246
HG02356,0.00001,0.00001,0.00001,0.00001,0.99996
HG02360,0.00001,0.00001,0.00001,0.00001,0.99996
HG02364,0.00001,0.00001,0.00001,0.00001,0.99996
HG02367,0.00001,0.00002,0.00001,0.00001,0.99995
HG02371,0.00001,0.00001,0.00001,0.00001,0.99996
HG02373,0.00001,0.00001,0.00001,0.00001,0.99996
HG02374,0.00001,0.00001,0.00001,0.00001,0.99996
HG02375,0.00001,0.00001,0.00001,0.00001,0.99996
HG02379,0.00001,0.00001,0.00001,0.00001,0.99996
HG02380,0.00001,0.00001,0.00001,0.00001,0.99996
HG02382,0.00001,0.00001,0.00001,0.00001,0.99996
HG02383,0.00001,0.00001,0.00001,0.00001,0.99996
HG02384,0.00001,0.00001,0.00001,0.00001,0.99996
HG02385,0.00001,0.01149,0.00001,0.00001,0.98848
HG02386,0.00001,0.00001,0.00001,0.00001,0.99996
HG02389,0.00001,0.00001,0.00001,0.00001,0.99996
HG02390,0.00001,0.00002,0.00001,0.00001,0.99996
HG02391,0.00001,0.00001,0.00001,0.00001,0.99996
HG02392,0.00001,0.00001,0.00001,0.00001,0.99996
HG02394,0.00001,0.00001,0.00001,0.00001,0.99996
HG02395,0.00001,0.01741,0.00001,0.00001,0.98256
HG02396,0.00001,0.00001,0.00001,0.00001,0.99996
HG02397,0.00001,0.00001,0.00001,0.00001,0.99996
HG02398,0.00001,0.00001,0.00001,0.00001,0.99996
HG02399,0.00001,0.00001,0.00001,0.00001,0.99996
HG02401,0.00001,0.00001,0.00001,0.00001,0.99996
HG02402,0.00001,0.00001,0.00001,0.00001,0.99996
HG02406,0.00001,0.00086,0.00001,0.00001,0.99911
HG02407,0.00001,0.00001,0.00001,0.00001,0.99996
HG02408,0.00001,0.00001,0.00001,0.00001,0.99996
HG02409,0.00001,0.00001,0.00001,0.00001,0.99996
HG02410,0.00604,0.00001,0.00001,0.00001,0.99393
HG02419,0.00001,0.00001,0.22318,0.77679,0.00001
HG02420,0.48986,0.00001,0.19941,0.31070,0.00001
HG02425,0.65242,0.00001,0.00001,0.00816,0.33940
HG02427,0.07991,0.00001,0.16183,0.75183,0.00642
HG02429,0.05773,0.00001,0.01964,0.92261,0.00001
HG02433,0.22582,0.00001,0.09387,0.68029,0.00001
HG02439,0.09331,0.00001,0.13216,0.77451,0.00001
HG02442,0.00001,0.00001,0.24757,0.75240,0.00001
HG02445,0.02903,0.00001,0.19301,0.77794,0.00001
HG02449,0.00095,0.02546,0.08038,0.86978,0.02343
HG02450,0.05045,0.00001,0.25890,0.69063,0.00001
HG02451,0.00209,0.03065,0.16854,0.78900,0.00972
HG02455,0.12178,0.00001,0.10236,0.77584,0.00001
HG02461,0.00001,0.00001,0.99996,0.00001,0.00001
HG02462,0.00001,0.00001,0.99996,0.00001,0.00001
HG02463,0.00001,0.00001,0.99996,0.00001,0.00001
HG02464,0.00001,0.00001,0.99996,0.00001,0.00001
HG02465,0.00001,0.00002,0.99995,0.00001,0.00001
HG02466,0.00001,0.00002,0.99996,0.00001,0.00001
HG02470,0.01210,0.00001,0.20586,0.78202,0.00001
HG02471,0.23086,0.00001,0.27240,0.49671,0.00001
HG02476,0.17236,0.00714,0.00001,0.81390,0.00658
